1615,69
1636,70
1636,70
1636,70
1636,70
1554,70
1554,70
1598,71
1598,71
1598,71
1598,71
1598,71
1598,71
1598,71
1586,71
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1597,72
1584,72
1571,72
1571,72
1571,72
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1600,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1599,73
1660,75
1660,75
1660,75
1613,75
1613,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1594,75
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1626,76
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,77
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1677,78
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1712,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1698,79
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1793,80
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1818,81
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
1836,82
