62,1296	1	24,92,49,86,47,46,43,87,26,5,75,71,98,8,61,52,31,3,45,74,68,57,77,70,36,21,19,65,83,53,6,35,63,39,72,81,84,7,1,96,18,50,16,79,55,94,88,10,33,38,73,28,44,13,59,62,20,51,58,82,91,27,9,0,54,69,95,11,25,90,12,34,17,15,22,64,99,30,60,80,41,48,56,66,42,37,2,29,93,40,23,32,85,89,67,14,76,4,97,78
62,1296	1	24,92,49,86,47,46,43,87,26,5,75,71,98,8,61,52,31,3,57,74,68,45,77,70,36,21,19,65,83,53,6,35,63,39,72,81,84,7,1,96,18,50,16,79,55,94,88,10,33,38,73,28,44,13,59,62,20,51,58,82,91,27,9,0,54,69,95,11,25,90,12,34,17,15,22,64,99,30,60,80,41,48,56,66,42,37,2,29,93,40,23,32,85,89,67,14,76,4,97,78
61,1224	1	24,92,49,86,47,46,43,87,26,5,75,71,98,8,61,52,31,3,57,74,68,45,77,70,42,21,19,65,83,53,6,35,63,39,72,81,84,7,1,96,18,50,16,79,55,94,88,10,33,38,73,28,44,13,59,62,20,51,58,82,91,27,9,0,54,69,95,11,25,90,12,34,17,15,22,64,99,30,60,80,41,48,56,66,36,37,2,29,93,40,23,32,85,89,67,14,76,4,97,78
61,1293	1	24,92,49,86,47,46,43,87,26,5,75,71,98,8,61,52,31,3,57,74,68,45,77,70,36,21,0,65,83,53,6,35,63,39,72,81,84,7,1,96,18,50,16,79,55,94,88,10,33,38,73,28,44,13,59,62,20,51,58,82,91,27,9,19,54,69,95,11,25,90,12,34,17,15,22,64,99,30,60,80,41,48,56,66,42,37,2,29,93,40,23,32,85,89,67,14,76,4,97,78
62,1296	1	24,92,49,86,47,46,43,87,26,5,75,71,98,8,61,52,31,3,57,74,68,45,77,70,36,21,19,65,83,53,6,35,63,39,72,81,84,7,1,96,18,50,16,79,55,94,88,10,33,38,73,28,44,13,64,62,20,51,58,82,91,27,9,0,54,69,95,11,25,90,12,34,17,15,22,59,99,30,60,80,41,48,56,66,42,37,2,29,93,40,23,32,85,89,67,14,76,4,97,78
