60,1523	1	60,49,41,46,14,18,68,35,7,28,57,65,88,5,21,50,2,82,31,77,3,11,33,22,98,10,99,48,67,53,91,17,66,84,81,39,93,44,97,74,8,70,55,36,59,87,76,30,95,43,38,20,0,32,37,54,26,23,4,72,16,40,96,45,83,15,13,58,27,6,9,73,71,52,80,56,89,90,61,51,79,25,29,34,1,19,63,12,62,92,69,75,85,24,86,94,42,64,78,47
64,1679	1	60,49,41,46,14,18,68,35,7,28,57,65,88,5,76,50,2,82,31,77,3,11,33,22,98,10,99,48,67,53,91,17,66,84,81,39,93,44,97,74,8,70,55,36,59,87,21,30,95,43,38,20,0,32,37,54,26,23,4,72,16,40,96,45,83,15,13,58,27,6,9,73,71,52,80,56,89,90,61,51,79,25,29,34,1,19,63,12,62,92,69,75,85,24,86,94,42,64,78,47
63,1645	1	60,49,41,46,14,18,68,35,7,28,57,65,88,5,76,50,2,82,31,77,3,11,33,22,98,10,99,48,67,53,91,17,66,84,81,94,93,44,97,74,8,70,55,36,59,87,21,30,95,43,38,20,0,32,37,54,26,23,4,72,16,40,96,45,83,15,13,58,27,6,9,73,71,52,80,56,89,90,61,51,79,25,29,34,1,19,63,12,62,92,69,75,85,24,86,39,42,64,78,47
63,1660	1	60,49,41,46,14,18,68,35,7,28,57,65,88,5,76,50,2,82,31,77,3,11,33,22,98,10,99,48,67,53,91,17,66,84,81,39,93,44,97,74,8,70,55,36,59,87,21,30,95,43,38,20,0,62,37,54,26,23,4,72,16,40,96,45,83,15,13,58,27,6,9,73,71,52,80,56,89,90,61,51,79,25,29,34,1,19,63,12,32,92,69,75,85,24,86,94,42,64,78,47
64,1679	1	60,49,41,46,14,18,68,35,7,28,57,65,88,5,76,50,2,82,31,77,3,11,33,22,98,10,99,48,12,53,91,17,66,84,81,39,93,44,97,74,8,70,55,36,59,87,21,30,95,43,38,20,0,32,37,54,26,23,4,72,16,40,96,45,83,15,13,58,27,6,9,73,71,52,80,56,89,90,61,51,79,25,29,34,1,19,63,67,62,92,69,75,85,24,86,94,42,64,78,47
