1134,44
1179,48
1114,44
1115,44
1173,48
1175,46
1072,44
1120,44
1205,49
1133,45
1033,42
1122,46
1212,48
1208,47
1003,41
1230,50
1137,44
1156,47
1156,44
1120,45
1177,47
1275,49
1173,45
1145,44
1247,47
1205,48
1214,48
1107,42
1154,49
1121,48
1218,48
1298,51
1213,48
1095,45
1160,43
1244,48
1249,48
1290,51
1314,52
1292,49
1209,46
1199,47
1324,53
1260,50
1218,50
1300,50
1247,50
1167,46
1220,48
1286,50
1312,53
1258,48
1327,52
1132,46
1210,49
1213,48
1155,47
1243,52
1213,48
1262,52
1165,48
1172,48
1249,51
1215,48
1229,51
1218,49
1126,46
1218,48
1189,48
1183,48
1237,50
1290,52
1216,50
1222,48
1222,49
1106,47
1194,49
1148,47
1228,49
1272,51
1207,48
1215,48
1173,47
1248,51
1199,48
1205,48
1271,51
1148,48
1223,48
1266,52
1265,49
1232,51
1120,47
1213,48
1205,49
1144,46
1234,49
1211,50
1085,47
1212,48
1230,47
1266,51
1279,50
1192,48
1281,51
1209,48
1116,46
1179,48
1247,50
1256,53
1237,51
1323,53
1342,54
1206,51
1323,54
1239,51
1230,50
1277,53
1258,50
1258,51
1234,51
1338,55
1205,50
1261,51
1264,52
1110,48
1148,49
1201,48
1214,50
1162,48
1179,48
1170,48
1187,47
1314,53
1210,50
1167,49
1126,48
1207,49
1241,50
1231,51
1135,47
1273,52
1197,50
1238,48
1188,49
1308,54
1147,48
1304,50
1186,48
1253,51
1117,47
1225,51
1257,50
1162,48
1162,49
1183,50
1276,52
1257,52
1202,50
1188,51
1151,48
1189,51
1185,49
1191,48
1283,52
1225,50
1182,50
1094,48
1183,49
1273,52
1199,52
1075,46
1210,47
1273,52
1210,48
1248,50
1182,48
1317,54
1295,50
1043,46
1217,50
1162,47
1158,48
1247,50
1260,51
1196,51
1166,47
1265,51
1200,49
1302,52
1201,50
1208,49
1204,51
1168,48
1163,46
1171,46
1199,50
1151,47
1194,50
1261,52
1193,48
1291,53
1208,49
1160,47
1213,51
1225,49
1185,49
1156,49
1297,52
1218,49
1192,47
1298,50
1270,53
1266,53
1158,47
1241,49
1125,49
1190,49
1142,49
1133,47
1380,55
1215,50
1224,50
1171,48
1222,52
1168,50
1249,51
1123,49
1266,53
1197,49
1068,46
1175,49
1271,52
1271,51
1161,49
1150,48
1197,47
1111,47
1287,53
1142,48
1309,53
1211,49
1052,46
1152,46
1132,48
1130,46
1177,50
1209,49
1164,49
1193,48
1193,49
1210,50
1173,46
1177,49
1281,52
1204,50
1227,53
1260,52
1218,49
1128,49
1258,53
1243,49
1123,48
1115,47
1156,49
1163,48
1300,52
1146,50
1076,45
1115,47
1179,50
1193,49
1186,50
1127,47
1158,47
1259,53
1070,44
1165,48
1152,49
1226,50
1247,51
1216,52
1254,52
1170,47
1279,51
1224,48
1245,51
1127,47
1222,51
1278,52
1194,48
1280,53
1263,51
1142,47
1216,50
1156,48
1248,50
1311,53
1232,50
1206,49
1125,48
1157,47
1213,49
1273,50
1127,48
1227,50
1176,49
1225,52
1168,49
1211,49
1226,50
1136,48
1118,47
1166,47
1213,51
1175,49
1107,47
1245,52
1182,50
1104,46
1240,50
1245,50
1208,50
1274,53
1199,51
1128,47
1138,47
1270,52
1164,49
1131,48
1181,49
1192,48
1273,52
1371,54
1110,48
1225,50
1100,48
1200,50
1204,47
1356,55
1265,53
1140,48
1176,49
1112,46
1147,48
1319,53
1209,49
1141,49
1084,46
1247,50
1199,49
1198,49
1200,49
1312,54
1238,51
1243,50
1160,47
1231,48
1163,47
1322,53
1163,48
1125,49
1205,48
1053,46
1148,48
1240,51
1133,47
1288,51
1228,50
1226,51
1154,46
1284,52
1219,50
1220,50
1221,49
1272,53
1225,50
1159,48
1276,51
1179,50
1223,51
1135,48
1114,47
1127,47
1140,49
1269,52
1243,50
1304,52
1178,48
1281,51
1252,53
1254,53
1276,51
1206,50
1002,44
1095,45
1142,47
1274,51
1181,49
1239,50
1223,50
1230,51
1339,54
1100,47
1135,47
1176,47
1236,50
1253,51
1135,47
1232,51
1174,49
1066,45
1095,46
1260,51
1321,53
1258,53
1265,52
1266,54
1175,48
1214,51
1201,50
1319,52
1236,51
1151,48
1157,48
1167,48
1178,49
1130,46
1205,50
1180,48
1163,50
1192,48
1209,48
1286,53
1214,51
1187,49
1278,50
1214,50
1276,52
1300,52
1162,48
1293,53
1219,50
1260,51
1235,52
1271,53
1255,51
1287,51
1184,47
1125,48
1141,47
1264,53
1253,52
1171,48
1296,52
1179,49
1347,53
1257,50
1249,51
1265,53
1185,49
1277,51
1244,51
1086,46
1154,49
1089,47
1211,50
1142,48
1383,54
1174,49
1114,47
1182,49
1184,50
1153,48
1167,48
1264,53
1266,51
1253,49
1123,48
1217,49
1245,50
1200,49
1342,52
1209,50
1238,51
1181,48
1191,50
1257,52
1241,50
1330,54
1239,51
1092,46
1210,51
1174,48
1221,50
1149,47
1267,51
1242,51
1168,50
1267,52
1329,53
1240,50
1185,51
1284,52
1250,52
1276,51
1218,50
1209,50
1242,51
1181,50
1206,51
1258,52
1269,51
1147,47
1270,51
1242,50
1224,50
1285,52
1201,50
1161,47
1258,51
1255,51
1141,46
1231,51
1161,48
1211,49
1241,51
1163,48
1191,49
1241,52
1232,51
1139,48
1171,49
1149,47
1381,55
1258,52
1270,52
1313,53
1148,48
1221,50
1149,50
1121,46
1219,50
1160,50
1207,51
1171,50
1281,51
1163,49
1227,50
1161,50
1164,48
1130,48
1141,47
1164,48
1189,49
1042,46
1153,48
1100,47
1186,50
1192,49
1162,47
1229,51
1095,46
1183,50
1138,47
1155,48
1229,51
1143,47
1181,49
1286,52
1092,47
1146,47
1171,49
1219,49
1190,49
1212,51
1130,47
1222,51
1180,48
1294,53
1268,49
1217,51
1219,49
1294,52
1208,49
1220,50
1151,47
1235,52
1269,52
1286,52
1095,45
1143,47
1235,50
1272,50
1270,53
1326,53
1182,49
1084,48
1069,46
1278,52
1194,50
1129,47
1146,49
1090,46
1213,49
1159,47
1152,48
1231,52
1213,49
1072,46
1248,52
1195,50
1148,48
1278,51
1093,46
1208,50
1230,50
1270,53
1233,50
1183,50
1176,50
1135,48
1169,49
1246,50
1174,48
1183,48
1253,51
1258,50
1240,51
1266,53
1218,48
1328,52
1170,49
1279,52
1178,48
1206,49
1149,47
1209,51
1157,46
1185,50
1170,47
1224,52
1291,52
1216,51
1206,49
1218,50
1206,49
1215,49
1276,53
1199,50
1180,51
1138,48
1236,51
1167,46
1130,48
1252,49
1252,49
1266,52
1247,50
1216,52
1083,47
1219,48
1231,51
1234,50
1263,53
1203,49
1310,54
1168,47
1238,50
1160,48
1160,47
1072,45
1205,52
1240,52
1108,47
1156,48
1222,50
1083,47
1182,49
1143,48
1105,47
1249,51
1085,46
1151,45
1214,47
1217,51
1205,49
1199,49
1044,46
1224,49
1070,46
1257,51
1257,51
1223,50
1167,48
1191,49
1191,50
1232,49
1076,46
1212,51
1259,53
1208,51
1200,50
1159,48
1190,49
1219,50
1088,47
1173,50
1217,49
1258,51
1279,53
1148,47
1203,50
1283,51
1187,50
1298,52
1201,50
1250,51
1273,52
1208,50
1106,46
1171,48
1098,47
1204,50
1193,50
1231,51
1205,50
1277,49
1245,52
1257,51
1102,46
