65,1386
59,1265
60,1248
65,1444
59,1321
59,1219
64,1437
60,1297
66,1420
58,1246
60,1193
64,1409
65,1394
55,1304
57,1254
57,1215
60,1422
69,1542
58,1273
57,1199
59,1219
56,1229
64,1447
63,1389
61,1434
65,1417
62,1364
60,1317
58,1232
55,1205
#### generation 0
70,1631
69,1542
69,1542
67,1455
69,1542
67,1474
70,1631
65,1399
66,1420
66,1422
66,1424
63,1346
62,1393
61,1380
66,1440
63,1360
63,1311
66,1393
64,1353
65,1394
65,1394
61,1335
65,1433
65,1417
63,1393
63,1385
62,1375
65,1450
61,1360
62,1365
65,1429
64,1409
62,1390
64,1409
64,1452
60,1368
64,1423
63,1409
64,1432
60,1349
64,1426
62,1352
65,1394
60,1329
59,1262
64,1412
61,1364
63,1329
65,1383
62,1340
60,1297
55,1271
64,1404
62,1438
56,1127
57,1195
58,1210
59,1323
64,1288
56,1251
59,1297
58,1241
61,1320
60,1352
59,1362
54,1117
55,1304
#### generation 1
70,1621
70,1596
68,1595
73,1768
69,1601
71,1679
68,1579
68,1537
70,1574
69,1516
69,1542
71,1585
70,1579
63,1408
65,1393
67,1502
67,1467
70,1585
65,1404
69,1542
69,1517
69,1542
69,1565
66,1451
71,1627
62,1467
69,1570
68,1537
64,1395
67,1472
56,1153
66,1394
66,1434
62,1300
64,1371
66,1416
68,1425
63,1385
64,1348
59,1242
62,1311
61,1217
66,1350
59,1262
59,1264
65,1380
64,1404
61,1408
64,1443
62,1349
64,1396
61,1222
64,1302
60,1284
#### generation 2
69,1606
71,1579
70,1567
69,1564
69,1578
71,1627
67,1572
68,1618
68,1567
69,1607
68,1584
70,1574
66,1459
70,1529
67,1470
68,1517
69,1537
68,1537
70,1578
68,1498
69,1573
66,1524
67,1480
69,1572
69,1586
70,1674
67,1612
71,1638
64,1384
70,1535
69,1624
70,1586
67,1466
65,1403
69,1542
69,1542
69,1573
67,1473
67,1503
67,1467
66,1431
71,1594
67,1495
62,1332
68,1524
70,1627
67,1523
63,1431
65,1521
66,1453
63,1397
67,1524
70,1613
65,1443
#### generation 3
70,1641
69,1563
68,1497
69,1605
71,1579
68,1451
66,1451
65,1400
67,1498
70,1628
64,1385
67,1469
69,1591
68,1532
71,1649
71,1637
69,1601
71,1684
71,1625
66,1497
67,1572
70,1635
70,1637
69,1551
62,1428
60,1208
66,1469
66,1428
70,1580
70,1579
67,1517
70,1583
65,1414
69,1503
68,1590
67,1528
67,1509
65,1470
69,1591
63,1410
66,1534
66,1480
65,1432
67,1521
70,1520
#### generation 4
68,1585
72,1729
69,1495
71,1577
69,1541
67,1501
62,1357
67,1507
61,1303
71,1627
67,1554
72,1686
67,1528
70,1594
65,1444
69,1540
69,1541
68,1421
68,1460
67,1410
64,1386
64,1436
67,1426
67,1517
62,1370
62,1381
67,1530
71,1619
62,1322
69,1539
60,1287
68,1548
70,1621
67,1522
#### generation 5
66,1517
66,1479
73,1787
73,1743
70,1606
65,1432
73,1768
72,1641
72,1686
72,1692
61,1339
68,1498
66,1526
69,1617
64,1362
66,1448
66,1402
64,1313
71,1570
63,1345
67,1561
64,1439
67,1491
68,1515
64,1388
70,1660
66,1445
61,1268
67,1511
68,1634
61,1338
67,1463
67,1520
66,1362
61,1376
63,1391
69,1537
60,1269
59,1282
64,1343
63,1378
69,1587
70,1593
71,1520
#### generation 6
73,1743
73,1742
73,1785
71,1681
69,1623
69,1634
71,1679
73,1789
