61,1185
60,1347
63,1366
61,1255
63,1338
64,1359
65,1336
56,1178
59,1257
62,1363
59,1167
60,1160
59,1317
57,1214
63,1391
62,1397
54,1148
64,1389
60,1324
56,1262
61,1319
64,1389
52,1295
51,1048
57,1232
60,1335
60,1309
66,1386
60,1325
63,1333
#### generation 0
66,1386
66,1412
66,1393
66,1347
65,1334
65,1336
64,1289
65,1343
61,1289
63,1321
64,1358
66,1420
63,1322
60,1292
62,1356
62,1363
64,1389
64,1399
64,1389
64,1389
65,1463
64,1389
58,1283
62,1357
58,1248
66,1457
63,1366
63,1391
62,1345
62,1363
62,1363
61,1373
60,1353
63,1371
60,1263
61,1236
61,1255
60,1210
63,1359
62,1327
62,1358
61,1319
60,1160
60,1160
58,1299
56,1234
58,1260
60,1326
60,1292
59,1305
57,1202
61,1368
65,1473
62,1381
61,1380
60,1347
61,1209
58,1140
57,1199
58,1313
56,1156
60,1266
58,1243
57,1237
60,1316
56,1175
55,1310
53,1078
#### generation 1
66,1387
66,1347
64,1389
68,1458
64,1342
63,1269
66,1386
66,1386
63,1286
66,1386
66,1386
66,1395
66,1393
63,1323
67,1449
61,1273
59,1220
65,1409
67,1409
63,1307
62,1299
62,1365
70,1502
62,1311
65,1336
65,1336
65,1348
64,1307
65,1378
65,1353
67,1390
62,1266
63,1362
63,1399
65,1473
64,1424
66,1495
60,1333
63,1300
65,1379
66,1424
64,1398
64,1366
64,1427
63,1383
62,1353
65,1451
64,1399
65,1398
58,1199
60,1251
61,1287
59,1269
62,1363
61,1305
#### generation 2
70,1502
70,1502
70,1511
67,1420
69,1429
70,1499
67,1409
67,1409
67,1449
66,1428
67,1378
67,1419
65,1329
64,1315
65,1383
65,1408
65,1377
59,1227
69,1391
66,1393
66,1379
61,1247
65,1394
60,1251
64,1354
63,1344
64,1450
67,1413
66,1352
61,1285
63,1339
65,1336
65,1408
59,1195
68,1415
#### generation 3
69,1464
70,1499
65,1384
70,1499
69,1518
64,1291
67,1409
64,1294
65,1343
70,1496
67,1429
70,1492
67,1446
68,1431
68,1434
70,1513
69,1481
70,1361
68,1379
69,1393
69,1443
67,1358
67,1370
70,1451
67,1470
66,1411
65,1359
66,1373
70,1498
61,1305
67,1409
64,1385
69,1457
66,1410
62,1253
64,1368
66,1385
68,1374
67,1359
65,1317
65,1342
65,1366
62,1294
63,1367
60,1234
66,1436
64,1353
68,1413
#### generation 4
69,1373
68,1423
71,1496
70,1451
66,1385
67,1369
70,1488
70,1492
70,1517
69,1418
66,1392
70,1496
65,1350
67,1450
70,1498
70,1500
70,1484
70,1515
70,1515
69,1457
67,1409
70,1499
69,1494
70,1499
70,1499
70,1499
68,1442
61,1242
64,1302
66,1379
63,1285
68,1456
65,1354
64,1351
64,1296
67,1347
70,1404
65,1241
63,1319
69,1393
69,1427
67,1416
69,1437
65,1402
66,1380
65,1298
67,1426
69,1464
69,1464
69,1464
69,1497
69,1508
64,1422
66,1347
68,1364
66,1366
67,1406
65,1340
67,1409
67,1461
67,1429
67,1409
#### generation 5
71,1496
67,1407
70,1367
68,1332
70,1404
66,1389
66,1366
64,1304
67,1338
65,1334
69,1500
63,1361
66,1383
66,1370
70,1492
70,1505
64,1363
68,1425
65,1360
64,1381
69,1496
69,1497
68,1462
70,1497
69,1497
70,1499
70,1460
68,1468
67,1433
69,1460
66,1427
64,1367
62,1340
66,1402
70,1499
69,1443
66,1383
66,1383
66,1438
66,1402
61,1253
67,1404
64,1343
66,1416
68,1451
67,1431
69,1492
69,1467
65,1422
65,1442
69,1479
69,1473
59,1308
70,1517
67,1425
64,1283
#### generation 6
71,1484
67,1392
66,1375
66,1397
70,1471
71,1496
70,1453
71,1542
67,1294
64,1282
70,1409
64,1288
65,1305
70,1451
70,1462
70,1480
67,1367
66,1387
68,1452
67,1425
69,1514
62,1297
63,1302
68,1452
68,1438
62,1319
71,1519
70,1511
64,1369
70,1485
65,1429
67,1485
62,1347
70,1499
66,1419
71,1541
#### generation 7
68,1425
64,1301
68,1466
67,1387
71,1505
70,1460
71,1505
71,1496
71,1496
71,1498
71,1496
69,1429
71,1523
70,1495
71,1521
71,1519
71,1541
67,1469
69,1477
71,1542
71,1534
71,1542
66,1272
64,1307
62,1170
62,1277
67,1358
68,1387
62,1324
68,1458
59,1190
70,1544
67,1376
68,1420
63,1306
70,1484
66,1417
65,1375
63,1246
62,1287
67,1407
63,1346
66,1410
71,1544
67,1388
#### generation 8
71,1484
66,1346
71,1496
68,1406
70,1468
71,1494
71,1496
71,1528
69,1491
70,1477
67,1395
71,1496
69,1430
68,1394
66,1368
67,1392
69,1450
73,1605
68,1401
67,1445
64,1289
71,1505
68,1453
66,1404
63,1315
66,1338
68,1468
71,1519
71,1525
69,1461
66,1384
71,1523
68,1465
64,1369
68,1438
67,1377
68,1433
69,1477
71,1538
71,1534
70,1513
64,1338
67,1407
70,1484
66,1407
67,1414
65,1358
69,1451
71,1526
71,1536
67,1431
63,1309
71,1452
67,1462
69,1511
64,1315
69,1453
68,1484
71,1376
65,1276
64,1289
