65,1502
64,1444
66,1460
66,1507
59,1347
61,1331
67,1547
60,1264
69,1565
72,1624
64,1423
68,1562
67,1450
61,1370
65,1459
60,1426
60,1323
60,1312
63,1441
67,1430
65,1340
67,1439
70,1536
66,1440
65,1359
64,1428
62,1373
68,1559
71,1590
62,1413
#### generation 29
72,1624
71,1590
71,1590
71,1559
71,1571
70,1536
70,1563
69,1506
69,1505
66,1495
70,1569
68,1559
63,1508
66,1376
65,1407
69,1481
66,1407
65,1378
66,1420
67,1518
67,1547
66,1531
63,1382
68,1567
68,1486
64,1314
66,1380
70,1543
64,1431
65,1502
64,1396
64,1452
65,1340
69,1609
68,1520
67,1477
65,1417
61,1379
64,1388
61,1354
60,1323
62,1416
59,1357
#### generation 42
68,1454
68,1508
71,1526
70,1547
71,1531
71,1561
67,1453
70,1565
71,1571
71,1576
69,1579
71,1588
70,1559
71,1605
71,1590
69,1556
65,1432
67,1452
64,1340
70,1533
68,1487
58,1281
70,1569
70,1569
65,1371
69,1505
66,1417
69,1567
70,1566
68,1560
68,1493
67,1505
68,1485
68,1509
62,1399
68,1567
67,1434
67,1439
68,1484
65,1444
66,1506
67,1525
67,1536
#### generation 42
72,1567
72,1591
73,1635
73,1631
70,1566
65,1361
70,1583
72,1624
72,1540
69,1571
67,1495
70,1515
71,1531
68,1433
72,1572
71,1559
75,1774
65,1482
66,1481
73,1616
70,1548
72,1586
71,1546
71,1571
69,1529
70,1559
71,1573
68,1452
70,1522
68,1509
67,1459
66,1449
71,1612
71,1588
71,1584
68,1508
71,1590
69,1544
70,1545
71,1590
70,1575
71,1573
72,1646
71,1605
70,1531
70,1536
67,1473
71,1556
70,1549
70,1623
66,1379
69,1535
68,1531
70,1525
70,1543
69,1568
69,1481
69,1505
68,1537
#### generation 58
75,1713
73,1692
75,1772
73,1695
74,1745
73,1611
72,1617
70,1579
73,1631
70,1531
72,1597
72,1567
68,1484
71,1535
72,1591
71,1595
72,1625
72,1624
72,1646
68,1460
71,1554
71,1531
71,1551
71,1560
71,1559
71,1568
68,1562
68,1492
67,1450
72,1602
66,1513
71,1585
72,1614
71,1604
71,1591
73,1601
#### generation 35
69,1647
75,1684
75,1713
77,1770
75,1713
67,1585
63,1503
75,1774
75,1774
72,1603
73,1671
74,1745
70,1546
73,1601
72,1646
73,1624
72,1639
70,1575
68,1467
70,1618
74,1747
73,1647
72,1577
71,1522
71,1538
72,1578
72,1591
67,1445
72,1615
72,1616
72,1620
71,1601
72,1601
70,1585
72,1624
72,1657
70,1586
72,1613
71,1629
#### generation 38
73,1678
75,1766
75,1694
75,1684
73,1680
75,1713
74,1689
74,1680
76,1755
72,1645
75,1713
75,1713
71,1638
75,1774
75,1765
72,1732
70,1540
71,1658
76,1791
70,1593
72,1739
71,1628
68,1520
73,1599
73,1599
69,1495
73,1616
74,1652
72,1630
71,1573
70,1560
74,1689
72,1686
68,1521
72,1635
72,1540
68,1493
71,1478
72,1572
69,1487
72,1589
#### generation 40
77,1770
76,1748
76,1757
80,1896
66,1511
76,1755
75,1675
72,1638
72,1573
77,1827
76,1800
75,1780
75,1684
75,1684
73,1595
75,1684
75,1702
77,1786
68,1539
71,1625
75,1768
72,1660
72,1608
74,1709
72,1671
75,1763
75,1763
73,1698
74,1750
72,1650
71,1561
75,1745
74,1716
75,1774
73,1686
70,1622
75,1774
75,1767
67,1428
74,1680
74,1689
71,1608
74,1745
68,1545
72,1582
73,1597
73,1599
75,1630
72,1617
#### generation 48
76,1754
79,1874
78,1848
79,1820
76,1791
73,1673
78,1805
75,1744
77,1848
77,1827
72,1683
79,1864
77,1812
76,1757
74,1692
72,1669
76,1634
74,1684
75,1692
72,1603
74,1638
75,1700
75,1673
75,1694
76,1719
74,1708
75,1765
74,1695
73,1694
76,1748
75,1713
74,1710
76,1788
75,1763
69,1599
#### generation 34
77,1830
80,1896
75,1727
68,1570
80,1896
76,1730
76,1723
80,1912
76,1793
77,1807
72,1704
76,1814
74,1710
78,1805
74,1696
68,1590
77,1770
74,1727
77,1770
76,1746
78,1835
78,1837
77,1827
76,1790
71,1637
75,1617
73,1633
72,1682
72,1625
76,1754
75,1726
74,1724
76,1757
76,1757
75,1749
76,1787
76,1791
76,1802
74,1629
75,1673
75,1675
75,1684
#### generation 41
79,1894
70,1586
77,1814
80,1876
78,1833
80,1896
76,1770
80,1898
80,1896
78,1848
74,1741
80,1912
73,1689
78,1836
77,1767
80,1837
77,1790
77,1779
76,1764
74,1712
79,1874
79,1874
79,1854
75,1774
69,1530
77,1785
65,1477
78,1837
67,1536
72,1640
75,1743
76,1779
70,1600
77,1770
76,1737
71,1628
76,1779
67,1494
76,1800
73,1658
69,1602
74,1681
73,1719
77,1848
76,1634
74,1624
