60,1550
61,1529
62,1543
62,1544
68,1673
65,1657
64,1684
60,1582
61,1602
67,1678
64,1667
55,1286
64,1575
65,1542
65,1623
61,1667
64,1553
66,1633
57,1380
55,1334
64,1679
62,1644
63,1623
64,1635
62,1616
58,1502
67,1671
61,1484
65,1722
63,1525
#### generation 0
66,1607
65,1620
68,1670
67,1660
68,1700
68,1673
68,1686
67,1671
65,1610
64,1607
65,1645
63,1572
67,1671
67,1671
68,1652
67,1678
65,1604
65,1596
66,1633
67,1629
67,1610
65,1542
61,1490
64,1571
65,1623
65,1629
60,1482
66,1667
65,1666
64,1628
63,1630
61,1510
62,1512
66,1630
64,1551
67,1673
64,1553
64,1575
64,1570
64,1575
63,1575
64,1577
64,1575
65,1675
65,1671
66,1743
64,1721
64,1543
65,1686
65,1651
64,1655
66,1754
64,1652
65,1740
63,1496
61,1578
63,1625
63,1623
60,1485
59,1454
64,1602
63,1554
65,1682
61,1460
62,1544
61,1586
62,1616
65,1680
61,1548
64,1693
61,1610
61,1484
61,1506
64,1625
59,1534
62,1703
61,1667
61,1667
60,1550
61,1564
59,1516
57,1380
56,1328
57,1413
#### generation 1
66,1570
67,1607
68,1656
67,1590
69,1654
65,1567
68,1652
68,1751
67,1645
71,1735
66,1658
68,1628
66,1572
69,1714
68,1645
67,1659
66,1622
68,1686
70,1711
68,1688
68,1670
69,1739
67,1610
66,1585
65,1537
67,1629
67,1660
68,1692
66,1625
66,1650
67,1648
64,1571
66,1654
66,1638
67,1671
68,1697
64,1604
67,1691
64,1613
64,1629
69,1693
68,1674
67,1671
67,1679
67,1673
66,1655
67,1673
66,1655
68,1723
65,1563
69,1720
67,1678
67,1678
66,1656
67,1618
67,1678
68,1682
66,1630
67,1649
68,1761
65,1591
67,1739
67,1740
66,1762
65,1639
64,1685
69,1600
65,1542
66,1646
63,1530
65,1610
65,1620
64,1600
#### generation 2
72,1745
72,1727
70,1764
66,1627
66,1643
71,1766
61,1438
69,1606
68,1588
70,1739
70,1737
64,1517
69,1693
69,1715
69,1735
70,1701
70,1740
65,1608
69,1739
68,1628
65,1574
65,1524
68,1652
68,1668
68,1670
65,1538
67,1640
68,1673
67,1622
65,1542
68,1686
68,1686
70,1689
68,1702
68,1697
69,1728
68,1712
68,1751
64,1619
68,1642
68,1643
#### generation 3
71,1754
72,1741
72,1727
67,1691
68,1626
69,1676
70,1696
69,1681
73,1830
70,1687
72,1745
70,1754
72,1774
71,1778
74,1837
71,1735
72,1793
73,1860
71,1731
70,1668
65,1662
69,1698
69,1635
70,1689
64,1563
71,1741
71,1759
70,1711
69,1671
65,1594
70,1733
64,1555
70,1753
69,1810
67,1693
71,1787
63,1457
67,1495
69,1654
65,1578
69,1688
66,1621
68,1677
65,1656
66,1664
69,1742
67,1708
69,1694
70,1618
68,1624
68,1626
70,1753
69,1669
68,1645
68,1652
#### generation 4
74,1841
70,1798
69,1718
75,1874
70,1667
68,1694
67,1653
72,1806
71,1801
66,1622
73,1860
72,1727
70,1745
68,1547
72,1729
73,1733
68,1604
71,1683
72,1716
72,1759
71,1760
71,1684
72,1759
67,1632
71,1768
72,1774
72,1812
65,1553
70,1688
71,1735
68,1644
65,1612
73,1808
70,1724
69,1673
71,1778
68,1666
70,1618
70,1673
73,1795
70,1689
71,1721
70,1690
70,1701
71,1745
71,1754
67,1634
62,1535
#### generation 5
65,1605
74,1892
71,1763
75,1880
75,1892
72,1842
73,1826
74,1850
70,1669
75,1854
74,1843
74,1841
70,1707
73,1795
74,1797
73,1795
72,1749
73,1795
72,1799
74,1870
