55,1264
56,1298
55,1242
57,1381
51,1195
57,1276
55,1229
58,1429
58,1396
54,1184
56,1313
56,1291
60,1374
57,1270
57,1359
56,1321
63,1485
60,1412
59,1403
56,1265
55,1244
55,1253
51,1131
56,1399
64,1446
59,1324
61,1430
58,1313
58,1322
58,1324
-,-,-,-
55,1264
56,1298
55,1242
57,1381
51,1195
57,1276
55,1229
58,1429
58,1396
54,1184
56,1313
56,1291
60,1374
57,1270
57,1359
56,1321
63,1485
60,1412
59,1403
56,1265
55,1244
55,1253
51,1131
56,1399
64,1446
59,1324
61,1430
58,1313
58,1322
58,1324
-,-,-,-
55,1264
55,1268
55,1264
56,1325
55,1276
55,1279
64,1448
54,1251
59,1374
58,1370
56,1299
62,1483
63,1489
60,1454
61,1399
56,1278
56,1263
55,1233
58,1331
52,1163
61,1442
58,1352
58,1458
60,1422
61,1390
52,1203
50,1151
50,1157
57,1344
59,1391
62,1465
57,1276
59,1324
59,1429
58,1289
61,1435
54,1339
57,1314
55,1317
60,1382
54,1178
59,1353
60,1344
59,1419
61,1405
59,1447
59,1339
65,1498
56,1272
61,1467
60,1405
58,1368
-,-,-,-
65,1500
63,1446
57,1286
55,1265
60,1379
56,1266
61,1375
63,1400
65,1491
61,1311
63,1369
62,1366
61,1370
62,1375
63,1456
55,1211
57,1357
56,1298
63,1510
62,1463
65,1604
59,1413
63,1489
62,1455
63,1489
62,1465
62,1466
58,1334
62,1419
59,1342
59,1348
58,1320
62,1411
60,1384
57,1327
53,1171
60,1353
57,1286
56,1153
54,1211
58,1408
59,1345
57,1311
61,1368
59,1454
59,1377
54,1207
61,1468
62,1505
60,1416
58,1345
60,1417
58,1309
56,1307
62,1415
57,1273
-,-,-,-
59,1295
65,1491
62,1447
64,1494
65,1498
63,1433
58,1344
60,1352
64,1473
64,1496
62,1394
65,1506
64,1494
65,1557
65,1500
63,1450
64,1610
64,1544
65,1616
65,1604
62,1494
58,1333
62,1402
62,1334
61,1360
62,1500
58,1282
62,1413
63,1451
58,1300
64,1446
59,1245
61,1398
60,1337
64,1468
65,1538
60,1349
54,1205
55,1304
55,1213
62,1463
61,1432
64,1575
58,1315
63,1489
60,1395
59,1399
62,1500
52,1169
59,1323
60,1318
63,1452
62,1415
63,1476
61,1447
61,1428
56,1229
60,1403
55,1272
64,1498
53,1269
60,1347
-,-,-,-
65,1491
63,1398
61,1374
65,1504
62,1409
57,1275
64,1492
63,1448
62,1448
65,1519
62,1413
64,1486
65,1506
61,1406
61,1379
65,1494
63,1456
64,1458
62,1397
61,1393
63,1474
64,1451
65,1500
64,1541
65,1506
62,1468
63,1488
65,1555
64,1541
61,1451
65,1547
65,1557
63,1529
65,1600
61,1494
58,1399
64,1562
62,1489
63,1491
65,1604
62,1430
63,1543
55,1334
55,1277
62,1428
62,1397
64,1446
57,1264
64,1423
64,1448
60,1376
59,1364
61,1419
63,1441
63,1435
58,1317
64,1473
63,1459
62,1407
62,1423
62,1407
64,1496
65,1512
62,1451
62,1429
63,1455
62,1484
61,1442
60,1386
63,1551
60,1383
61,1452
63,1496
62,1488
63,1408
59,1354
57,1297
61,1426
66,1588
-,-,-,-
64,1525
61,1450
62,1425
61,1394
59,1334
63,1436
64,1449
61,1361
62,1381
65,1466
61,1397
59,1281
64,1459
61,1385
64,1507
63,1417
67,1605
66,1533
62,1423
64,1467
62,1429
62,1409
63,1459
60,1409
63,1506
53,1210
61,1435
62,1374
62,1373
61,1407
64,1485
60,1421
65,1506
64,1485
62,1400
61,1424
64,1506
63,1484
66,1576
64,1490
61,1440
67,1577
59,1335
59,1298
62,1396
64,1514
64,1499
60,1458
65,1547
62,1505
62,1454
64,1530
62,1438
63,1520
64,1510
60,1430
63,1473
61,1450
63,1497
60,1409
61,1447
61,1465
63,1529
65,1593
64,1581
62,1447
57,1306
63,1489
62,1493
63,1497
58,1333
66,1615
60,1406
62,1442
60,1409
57,1358
64,1448
61,1341
-,-,-,-
62,1433
65,1512
68,1591
63,1448
64,1492
63,1496
64,1541
64,1494
64,1531
64,1551
66,1586
65,1555
60,1379
59,1312
62,1489
60,1366
60,1406
64,1565
63,1415
59,1315
58,1313
61,1343
65,1527
59,1436
61,1453
66,1554
66,1511
63,1450
57,1291
61,1443
58,1335
60,1422
64,1463
63,1467
65,1562
58,1301
60,1472
62,1440
65,1555
63,1486
61,1445
63,1480
-,-,-,-
68,1595
67,1564
64,1465
67,1561
66,1575
68,1586
60,1337
65,1553
67,1597
67,1605
66,1558
64,1511
59,1335
68,1618
64,1495
63,1448
59,1386
62,1497
61,1365
62,1464
67,1549
61,1387
62,1397
59,1314
61,1394
65,1498
64,1494
57,1300
58,1339
65,1500
60,1329
65,1506
63,1478
61,1405
58,1350
62,1469
62,1518
63,1453
63,1492
57,1175
-,-,-,-
68,1586
67,1544
68,1591
67,1607
60,1388
67,1580
68,1591
67,1561
68,1601
68,1595
64,1490
63,1487
67,1536
68,1618
58,1341
61,1378
66,1536
68,1618
61,1375
63,1492
64,1506
64,1499
66,1567
63,1517
67,1579
65,1605
63,1466
67,1579
64,1527
65,1539
62,1503
63,1448
66,1586
61,1370
58,1297
66,1567
68,1631
62,1482
60,1399
64,1433
64,1481
63,1448
61,1470
60,1399
63,1492
66,1615
61,1458
63,1441
62,1352
59,1323
61,1327
65,1520
64,1442
60,1414
66,1484
59,1377
61,1447
-,-,-,-
62,1472
67,1576
65,1487
68,1588
61,1397
70,1646
63,1505
66,1545
65,1495
68,1591
68,1591
62,1427
65,1510
68,1591
67,1544
66,1532
66,1542
60,1361
65,1495
63,1468
68,1595
67,1556
62,1387
68,1591
64,1560
58,1313
60,1388
64,1462
67,1540
62,1434
64,1487
66,1546
67,1569
65,1506
65,1527
67,1587
61,1395
68,1629
65,1539
65,1540
63,1469
64,1458
60,1357
68,1565
67,1548
67,1544
67,1560
65,1465
61,1370
64,1479
61,1479
60,1402
65,1485
63,1461
61,1469
66,1548
67,1566
60,1357
58,1369
64,1521
59,1368
60,1426
64,1438
66,1538
61,1352
58,1341
64,1456
61,1428
59,1341
64,1521
64,1491
67,1605
66,1558
63,1504
67,1581
66,1564
61,1376
64,1490
63,1505
56,1225
58,1378
-,-,-,-
68,1604
69,1564
62,1392
68,1595
66,1533
70,1646
69,1623
63,1458
65,1527
62,1420
66,1543
63,1406
62,1426
58,1336
64,1483
64,1485
62,1473
63,1470
63,1494
61,1355
61,1427
60,1376
66,1517
63,1452
62,1437
58,1357
65,1512
66,1539
